ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_ReducedNoise,Intensity_IntegratedIntensityEdge_ReducedNoise2,Intensity_IntegratedIntensity_ReducedNoise,Intensity_IntegratedIntensity_ReducedNoise3,Intensity_LowerQuartileIntensity_ReducedNoise,Intensity_LowerQuartileIntensity_ReducedNoise4,Intensity_MADIntensity_ReducedNoise,Intensity_MADIntensity_ReducedNoise5,Intensity_MassDisplacement_ReducedNoise,Intensity_MassDisplacement_ReducedNoise6,Intensity_MaxIntensityEdge_ReducedNoise,Intensity_MaxIntensityEdge_ReducedNoise7,Intensity_MaxIntensity_ReducedNoise,Intensity_MaxIntensity_ReducedNoise8,Intensity_MeanIntensityEdge_ReducedNoise,Intensity_MeanIntensityEdge_ReducedNoise9,Intensity_MeanIntensity_ReducedNoise,Intensity_MeanIntensity_ReducedNoise10,Intensity_MedianIntensity_ReducedNoise,Intensity_MedianIntensity_ReducedNoise11,Intensity_MinIntensityEdge_ReducedNoise,Intensity_MinIntensityEdge_ReducedNoise12,Intensity_MinIntensity_ReducedNoise,Intensity_MinIntensity_ReducedNoise13,Intensity_StdIntensityEdge_ReducedNoise,Intensity_StdIntensityEdge_ReducedNoise14,Intensity_StdIntensity_ReducedNoise,Intensity_StdIntensity_ReducedNoise15,Intensity_UpperQuartileIntensity_ReducedNoise,Intensity_UpperQuartileIntensity_ReducedNoise16,Location_CenterMassIntensity_X_ReducedNoise,Location_CenterMassIntensity_X_ReducedNoise17,Location_CenterMassIntensity_Y_ReducedNoise,Location_CenterMassIntensity_Y_ReducedNoise18,Location_CenterMassIntensity_Z_ReducedNoise,Location_CenterMassIntensity_Z_ReducedNoise19,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_ReducedNoise,Location_MaxIntensity_X_ReducedNoise20,Location_MaxIntensity_Y_ReducedNoise,Location_MaxIntensity_Y_ReducedNoise21,Location_MaxIntensity_Z_ReducedNoise,Location_MaxIntensity_Z_ReducedNoise22,Number_Object_Number
6,27,1535,1938,1060,878,1022,827,1040.3491856677524,852.0045602605863,1535,3.694822225952521e-13,139270.83648208468,17254.505075703295,-6.03E-12,7491.555700325735,-33445.85258,1673847.7883977308,253196.96807817588,-39121.09041,15864327.008079858,-5597770.106,1.1121605370499945,1571,0.6730139045815625,44.20885319897447,1,0.7920536635706914,0.8991507670758573,0.16656635277202328,0.002378268,4.973323042803783e-06,1.127736215922231e-07,-5.51E-15,-6.90E-10,8.427711033057533e-14,165.26872046259246,90.41063104,90.73018663327991,-4.880492313,-4.880492313,164.94916487177582,51.42275301266434,50.35871324805669,18.681541692269406,7.327925614075001,6.4031242374328485,37,38.03380202766235,nan,nan,0.059107613,0.00018691,nan,0.003179474,-0.000362302,0.000462797,0.10745873933014712,-0.00042378,0.004386282,-3.95E-05,0.000600349,0.000537438,-3.23E-05,6.0255653263650895e-05,3.746156749,146.46803743153546,0.9770846594525779,1535,28166,656094,17167058,38382,711770,16646824,436654526,1212922,22591656,521962862,13495822032,0.7703632668259455,0.004915071,0.1492051996724402,0.090901462,0.002513584,0.007448962,0.049402332,0.016840352400913895,0.015451896643940718,0.002019827,0.00201754,0.002274063,0.008098669,0.019269686,0.021080208,0.002676652,0.002371841,0.00062381,0.003724109,0.000107829,0.013227499620963526,0.012907845897612706,0.006181564,0.010245030598280854,0.001362816,0.001461902,0.001437052,0.001356246,0.001538324,0.000937464,0.9349215915426612,0.9349215915426612,19.328478394076228,19.328478394076228,0.009259603,0.009259603,0.003117527,0.003117527,0.10728156136073609,0.10728156136073609,0.008478934,0.008478934,0.019758776,0.019758776,0.007361587,0.007361587,0.012591842602004057,0.012591842602004057,0.012061179,0.012061179,0.006206683,0.006206683,0.006206683,0.006206683,0.000499191,0.000499191,0.003784767,0.003784767,0.015740246511995792,0.015740246511995792,1040.4182288586653,1040.4182288586653,851.9224483175052,851.9224483175052,0,0,1040.3491856677524,852.0045602605863,0,1040,1040,845,845,0,0,27
1,17,1532,2205,402,424,353,379,376.16122715404697,400.25456919060053,1532,3.751665644813329e-12,219825.17689295037,142123.2164587999,-8.09E-12,-73997.87859,-268496.9204,-21611410.46,186170.71801566574,73624.37813,21801515.29389995,51296498.11536564,1.1599972302454167,1571,0.737710934,44.16563123667847,1,0.6947845804988663,0.8620710239010082,0.1729832736727942,0.004181769,0.000118258,6.2385286773714614e-06,1.391123321689832e-10,3.205438418594761e-07,9.675045505862683e-11,182.03980408216282,82.97057118455785,143.48901885962817,48.30148733033838,48.30148733033838,121.5213564070925,53.96885088006419,53.009433122794285,18.35755975068582,7.071302793599143,6.324555320336759,36.062445840513924,36.43527327951481,nan,nan,0.093661239,0.001547099,nan,-0.031528386,-0.002922755,-0.006010448,0.079322034,0.000801447,0.006063319,0.000364487,0.002072543,-0.004765668,-0.00027777,-0.000725203,-51.40564112,149.4386001800126,0.9751750477402928,1532,35483,1041655,34450973,32562,680178,18443668,572886216,878262,17269664,438531650,12787181786,0.692122435,0.050386045,0.16473358488696674,0.095073379,0.012067587,0.014280736183257552,0.028345815159195462,0.011315181306802905,0.019991123,0.016220893969433103,0.017423221774090496,0.006937653,0.011080829482871236,0.023166258,0.012479455458645176,0.005017726,0.006858839,0.007655407,0.007506664,0.003392892,0.000540628,0.006865614,0.008775188,0.007003175,0.001011159,0.006849922,0.006666228,0.007366969,0.004398975,0.002121333,2.8552084919065237,2.8552084919065237,65.67860076017678,65.67860076017678,0.029651379212737083,0.029651379212737083,0.011161357164382935,0.011161357164382935,0.9489261147670333,0.9489261147670333,0.03125019,0.03125019,0.081763156,0.081763156,0.022841668,0.022841668,0.042871149321264214,0.042871149321264214,0.039900194853544235,0.039900194853544235,0.016010085120797157,0.016010085120797157,0.016010085120797157,0.016010085120797157,0.003457876,0.003457876,0.016465049993792825,0.016465049993792825,0.053223177790641785,0.053223177790641785,375.36860723983943,375.36860723983943,400.7763109302462,400.7763109302462,0,0,376.16122715404697,400.25456919060053,0,371,371,408,408,0,0,17
1,4,1491,1935,941,179,896,136,918.2816901408451,156.99195171026156,1491,-1.11E-11,188237.69014084508,-38165.43107,2.6645352591003757e-12,-5440.619718,1383.0815314419683,-1309866.296,166469.90342052313,32777.466885821785,13798829.269156702,4719795.751105112,1.0692158403969343,1522,0.35833935166551106,43.57063416109671,1,0.7705426356589147,0.9352648569336209,0.15955675639410719,0.000119836,2.5359733218236883e-06,4.423182245079816e-09,2.268937064774841e-16,2.033113875452015e-11,4.0984889446571594e-16,127.11050711590399,110.78861666770979,126.24928916220325,3.6489736541313587,3.6489736541313587,111.64983462141053,45.09731825568416,44.91102314577124,21.02379604162864,7.505201177,6.708203932499369,41.59086438149609,42.10246865,nan,nan,0.084674238,-0.000444607,nan,-0.002447333,1.611215657074118e-05,-0.000395179,0.074882518,0.00038184,0.004163028,3.687664927797499e-05,-3.81E-05,-0.000379481,-3.11E-06,-4.55E-05,-76.72026874,141.53910524340094,0.9796320630749015,1491,33222,928480,29038446,31299,691954,19249538,600252868,823497,18153264,496932292,15222276246,0.9411998816064093,0.023760673841371188,0.051906489,0.029964260639066636,0.017139669510903167,0.005949556,0.040035916573414515,0.022149858011018368,0.005644365,0.008655026,0.002863987,0.002204945,0.026292606121248282,0.013583870585251432,0.005815659,0.000635984,0.00212673,0.00386581,0.002810502,0.00144111,0.013836282858113103,0.006777629,0.005844689,0.00120626,0.000816772,0.005074847,0.005169992,0.00273004,0.001155775,7.94043432510893e-05,2.5031403321772814,2.5031403321772814,75.18858851864934,75.18858851864934,0.029918524,0.029918524,0.019733021967113018,0.019733021967113018,0.11438661762047828,0.11438661762047828,0.024139752611517906,0.024139752611517906,0.091454454,0.091454454,0.020859502768144012,0.020859502768144012,0.050428295,0.050428295,0.047933826223015785,0.047933826223015785,0.017691176384687424,0.017691176384687424,0.017691176384687424,0.017691176384687424,0.00132816,0.00132816,0.021980453768348587,0.021980453768348587,0.069821479,0.069821479,918.2843650695332,918.2843650695332,156.87759637349424,156.87759637349424,0,0,918.2816901408451,156.99195171026156,0,918,918,156,156,0,0,4
2,80,1484,2475,394,870,349,815,369.5033692722372,842.0505391,1484,6.821210263296962e-13,160192.98315363887,172727.04863103994,-1.08E-11,101979.24730458223,547337.5508941731,26822840.71465558,278517.2095687332,617202.2115258172,31405947.542411838,258982632.08756626,1.4580361166962936,1610,0.8361614924850046,43.46823534935576,1,0.5995959595959596,0.6858540666783073,0.19920944373513888,0.011464015563916012,0.000810732,0.000115154,2.505166545411111e-08,6.0709801443052655e-06,-2.47E-08,227.25945350257263,68.36736100037345,107.9467541466569,-68.71916934,-68.71916934,187.68006035628918,60.30050792523362,60.53924347066124,16.278820596099706,6.207211371104883,5.656854249492381,32.931263893038185,33.07382312352134,nan,nan,0.0727404,0.00203599,nan,0.046306718,0.006451645,0.008207352,0.1264690433667717,0.007275163,0.009609708,0.002057084,-0.001117193,0.010856457134915414,0.002059394,0.00187758,29.940159241951957,164.89444430272832,0.9217391304347826,1484,30427,784049,22817365,40143,925046,25938122,806324258,1364407,34109330,1003367618,32296626434,0.5155491089732556,0.086624901,0.1537564556702881,0.08840663,0.050059476,0.015052104218484385,0.004333209,0.034868434545483044,0.021828946,0.00958429,0.013892005450067316,0.004994449,0.000765915,0.014979265377811921,0.009577948,0.008012593,0.012241623560269551,0.012148270619896208,0.011912623864161321,0.008522391,0.00421578,0.002200363,0.009098839,0.003313433,0.004697786,0.009027845,0.008637149,0.005860733,0.010419597458350695,0.007207197,13.62308169156313,13.62308169156313,262.2229575663805,262.2229575663805,0.12113919109106064,0.12113919109106064,0.032696798,0.032696798,0.3126428769042348,0.3126428769042348,0.23244132101535797,0.23244132101535797,0.24316926300525665,0.24316926300525665,0.1024291856508506,0.1024291856508506,0.17670010617680626,0.17670010617680626,0.2005860060453415,0.2005860060453415,0.066076182,0.066076182,0.066076182,0.066076182,0.046544026,0.046544026,0.056509531,0.056509531,0.22625410556793213,0.22625410556793213,369.74592342277447,369.74592342277447,842.2478029995084,842.2478029995084,0,0,369.5033692722372,842.0505391,0,367,367,835,835,0,0,80
1,38,1471,2025,886,871,841,826,863.3664174031271,847.8953093133922,1471,-5.68E-14,183655.50101971452,-58029.08232,-4.66E-12,67343.42828008163,82853.08858876399,16619493.443582077,186795.87763426246,115618.2916,19170092.50348965,26894951.618892122,1.1183686103465025,1498,0.7303243129553648,43.27742333255787,1,0.7264197530864197,0.8941595738190214,0.17120083160175678,0.003876464,3.293107713225234e-05,1.4258584826596893e-06,9.429500427173131e-12,8.461805556404456e-08,2.5588180888419647e-12,171.71136674322833,80.12505654295586,124.85078247431305,-45.78071263,-45.78071263,126.98564081187114,52.41547355401507,51.40038910358559,17.69180601295413,7.060485039994579,6.324555320336759,34.64823227814083,35.80504021345729,nan,nan,0.084874767,-0.00069922,nan,0.031122170381318048,0.000998337,0.005221313,0.086326064,0.00139314,0.00602263,0.000220306,-2.66E-05,0.005326647,0.00023691,0.00072163,44.33216300601084,143.78174593052023,0.9819759679572764,1471,32901,919533,28724061,32208,787721,23228775,752168063,892000,23015473,694162007,22744218415,0.7089081643850963,0.017081795,0.16749784071970458,0.098481426,0.003082067,0.007316735,0.034106519,0.00133183,0.0222168,0.006557657,0.007178141,0.005098291,0.018016589533273872,0.026341784396914487,0.018820975965082337,0.006472842,0.003831198,0.002938413,0.00207785,0.001928034,0.005567733,0.004680632,0.003691644,0.012264788418852911,0.002887803,0.002551015,0.004451685,0.005042279,0.002609087,0.000878883,3.111766107,3.111766107,58.09885700792074,58.09885700792074,0.03196499,0.03196499,0.007710423,0.007710423,0.1417570837289088,0.1417570837289088,0.029905964,0.029905964,0.054628208,0.054628208,0.025717075,0.025717075,0.039496163839511045,0.039496163839511045,0.039885763078927994,0.039885763078927994,0.021495811641216278,0.021495811641216278,0.021495811641216278,0.021495811641216278,0.002083564,0.002083564,0.008779567,0.008779567,0.04741897,0.04741897,863.2318570829426,863.2318570829426,847.8507156925573,847.8507156925573,0,0,863.3664174031271,847.8953093133922,0,856,856,842,842,0,0,38
3,1,1462,1980,1032,269,987,225,1009.5506155950752,246.77770177838576,1462,3.979039320256561e-13,188155.75444596447,-95227.53602,5.5138116294983774e-12,-56187.04993,-8621.845835,-14145295.45,170936.75307797542,91275.21514668906,17450762.184020296,12183483.87,1.121458566620106,1497,0.6934883256092805,43.14482836218969,1,0.7383838383838384,0.891695895,0.16800089617502956,0.002828929,2.0472052329970923e-05,5.014371576494087e-07,-2.28E-13,-7.59E-09,-1.59E-12,161.68884435284448,83.92846585504874,128.69750646098802,38.43163470013714,38.43163470013714,116.9198037469052,50.86277135239007,50.44799302251776,18.35755975068582,7.110691443695523,6.324555320336759,36.062445840513924,36.64499220467621,nan,nan,0.08802839,-0.001165183,nan,-0.026287028,-0.000105495,-0.004526577,0.079972506,0.001116823,0.005584346,0.000101966,-0.000600974,-0.004282393,-0.000119225,-0.000587589,-49.35581574,143.53910524340094,0.9766199064796259,1462,32969,931627,29399591,31839,661802,17745968,539808500,864317,17134906,439585548,12860537932,0.7312797722552588,0.049706971,0.16002931475369248,0.08627503,0.007260263,0.007727968,0.042641510687976454,0.005920951,0.020219909056403418,0.021746786451641954,0.013093617073518667,0.002058446,0.007607361,0.019541499377852916,0.014464977103481139,0.006485797,0.000905659,0.005375071,0.008098511,0.00126626,0.006196932,0.006958213,0.003117129,0.009412212,0.00275505,0.011436689474453395,0.009804361,0.005542866,0.003943118,0.001180014,1.0592662277631462,1.0592662277631462,21.27907348005101,21.27907348005101,0.010826579760760069,0.010826579760760069,0.003568677,0.003568677,0.071864957,0.071864957,0.009931614,0.009931614,0.023238605,0.023238605,0.00868251,0.00868251,0.014554769822196313,0.014554769822196313,0.013982909731566906,0.013982909731566906,0.007197933,0.007197933,0.007197933,0.007197933,0.000673207,0.000673207,0.004321278,0.004321278,0.018070836,0.018070836,1009.5258454599972,1009.5258454599972,246.84516297082493,246.84516297082493,0,0,1009.5506155950752,246.77770177838576,0,1009,1009,248,248,0,0,1
6,35,1446,1920,848,1092,808,1044,827.7468879668049,1067.2171507607193,1446,2.7853275241795927e-12,140857.36099585058,9331.527143127125,4.344968829173013e-12,-12033.52282,-18946.05858,-2421893.846,197719.81466113415,-10082.29991,12652376.303768413,408092.27061759355,1.1024901922765067,1486,0.5554102269435275,42.90809226343028,1,0.753125,0.9070375473682201,0.16192767937926952,0.000872055,1.4373841557785264e-06,1.9007557023038785e-08,3.064313773631825e-15,5.419592512739628e-10,-6.93E-16,138.4243144567294,95.72310992569433,97.41172959602392,8.321938327508134,8.321938327508134,136.73569478639982,47.06154514364855,47.265209192385896,19.6468827,7.284396360309023,6.4031242374328485,38.896015220071064,39.13527512118842,nan,nan,0.067366341,0.000117363,nan,-0.005755144,-0.000238286,-0.000801033,0.094561338,-0.000126806,0.004184728,3.5495176809676134e-06,0.00037583,-0.001035274,-4.03E-05,-0.000106042,-11.47026066,141.53910524340094,0.9730820995962315,1446,28554,704710,19488150,33572,650909,15867163,434838005,977166,18727137,446269479,11947192689,0.8241290875949174,0.013092649244735575,0.13269177235863175,0.063116863,0.007365462,0.002628012,0.069310653,0.023477467338574552,0.012453935568616592,0.002777003,0.003715018,0.003684771,0.015710312,0.006736076,0.012927962507425577,0.00360927,0.002228721,0.004033767,0.001309737,0.002357486,0.010291874218241001,0.015773579,0.007019918,0.005597377,0.001482359,0.001847479,0.002440852,0.002582075,0.001973939,0.001643762,0.8948266226798296,0.8948266226798296,16.548258711583912,16.548258711583912,0.008911365,0.008911365,0.00236029,0.00236029,0.19667591359826173,0.19667591359826173,0.008190713,0.008190713,0.016826100647449493,0.016826100647449493,0.007456889,0.007456889,0.011444162317831198,0.011444162317831198,0.011111309751868248,0.011111309751868248,0.006698906,0.006698906,0.006698906,0.006698906,0.000294062,0.000294062,0.002834409,0.002834409,0.013863048516213894,0.013863048516213894,827.8081396445185,827.8081396445185,1067.0302560123528,1067.0302560123528,0,0,827.7468879668049,1067.2171507607193,0,828,828,1066,1066,0,0,35
1,24,1395,1938,950,543,912,492,930.1082437275986,516.2888888888889,1395,-8.10E-13,123848.65519713266,-49620.28951,-1.52E-12,-40221.62222,139502.25441656687,-9632317.093,225432.57777777777,-34931.10501,19094409.127759784,-36941117.69,1.4501164322325428,1546,0.7356588591479792,42.14462201640385,1,0.7198142414860681,0.6895997988661082,0.17948445316730793,0.004433681,1.9499107356390553e-05,1.2423518782465525e-05,-7.33E-11,8.272275754856872e-07,-1.79E-10,171.63406566431308,78.74674650408146,88.78039799077608,28.832704101951418,28.832704101951418,161.60041417761846,52.40367401842174,54.20332093147061,16.492422502470642,6.13034133,5.385164807134504,32.71426412015219,35.49574543611253,nan,nan,0.063641862,-0.00068269,nan,-0.020668605,0.001919313,-0.0035482,0.11584259080832865,-0.000480592,0.007033696,-0.000364335,0.001407892,-0.004264476,0.000797046,-0.000693379,-19.18766699,159.4386001800126,0.9023285899094438,1395,25261,581281,14961721,33883,573340,12801486,321782650,1048413,16996110,370691528,9109395948,0.6041790343639339,0.049529042,0.18439913666986224,0.080015892,0.005892207,0.021300925,0.006014249,0.018322717817767068,0.020305116,0.009884416,0.008543245,0.011177025426876437,0.018229577233940072,0.018989479737902916,0.025633663,0.016126866,0.003169361,0.005438568,0.017839024,0.007484181,0.008701314,0.006416694,0.011614223402916225,0.014261771867928515,0.007499778,0.001107098,0.001991606,0.002560248,0.012225414040303608,0.002942747,3.8123540468513966,3.8123540468513966,55.869887759909034,55.869887759909034,0.031723602,0.031723602,0.008544635,0.008544635,0.3292854250860075,0.3292854250860075,0.060381677001714706,0.060381677001714706,0.060381677001714706,0.060381677001714706,0.02823966,0.02823966,0.040050099,0.040050099,0.040431030094623566,0.040431030094623566,0.019441738724708557,0.019441738724708557,0.019441738724708557,0.019441738724708557,0.009195949,0.009195949,0.009840801,0.009840801,0.048690064,0.048690064,929.9843128630872,929.9843128630872,516.5939627029004,516.5939627029004,0,0,930.1082437275986,516.2888888888889,0,926,926,533,533,0,0,24
1,49,1379,2000,912,1050,872,1000,891.9340101522843,1027.9390862944163,1379,2.2737367544323206e-12,136592.99492385786,-77083.35092,-6.10E-12,-20263.54315,149540.37501610434,-3443299.477,175230.88324873094,59025.141951609374,10925178.130634833,-5792471.015,1.1544144885104135,1423,0.5517844000173374,41.90223540802793,1,0.6895,0.8662399943458258,0.16397620695630183,0.000867014,0.000121719,3.901424562027131e-06,6.381671104622811e-11,5.5264798117970786e-08,-5.62E-11,133.36399777718702,92.75919161555318,99.05220806661191,14.694375016104534,14.694375016104534,127.07098132612829,46.19333247,50.00999900019995,19.10497317,6.983744418701025,6.082762530298219,37.476659402887016,38.52462934083663,nan,nan,0.071829012,-0.001091566,nan,-0.010655819,0.002117619,-0.001313052,0.092147195,0.000835846,0.004166158,-5.95E-05,-0.004076198,-0.002168737,0.000252438,-0.000180478,-23.18352532,141.43860018001263,0.9690794096978215,1379,27489,684559,19014615,38528,747754,18467626,512594434,1251668,23877498,580484514,15906109122,0.7004726052683404,0.11425826037148444,0.15771637501179947,0.045166841,0.020090633234792855,0.005133588,0.027027104493174397,0.027603093116548735,0.012623554053233644,0.027502791498457444,0.018553932035154496,0.006732197,0.00848344,0.00266515,0.004402973,0.006943021,0.006657108,0.007953368,0.008910023,0.004825674,0.000723734,0.016289611001849884,0.009509162,0.002953708,0.003105399,0.008383399,0.001594178,0.003229136,0.006245102,0.003639672,2.585925869643688,2.585925869643688,55.078125044703484,55.078125044703484,0.026931300293654203,0.026931300293654203,0.01101418,0.01101418,0.041122981,0.041122981,0.028723095,0.028723095,0.073985249,0.073985249,0.022101930509775113,0.022101930509775113,0.039940627,0.039940627,0.036111120134592056,0.036111120134592056,0.017889561131596565,0.017889561131596565,0.017889561131596565,0.017889561131596565,0.002118796,0.002118796,0.015100879,0.015100879,0.051441622,0.051441622,891.9035193171168,891.9035193171168,1027.9666799261825,1027.9666799261825,0,0,891.9340101522843,1027.9390862944163,0,895,895,1028,1028,0,0,49
7,9,1375,1760,835,285,791,245,812.8232727272728,264.85381818181816,1375,6.821210263296962e-13,166716.05527272724,-489.5891909,-1.74E-12,5310.477818181819,12602.146341553598,1210596.186631436,135971.61745454546,949.6764239339841,11155261.075353507,793725.9389355036,1.0871006413488924,1411,0.44053182958524056,41.84141935942002,1,0.78125,0.9198780333338628,0.16009926491359877,0.000295996,4.773467216031538e-07,9.294182613071265e-10,-1.47E-17,-1.15E-11,1.2906618631110662e-17,121.89635321646901,98.24013603972936,121.24804019834711,-3.862165686,-3.862165686,98.88844905785126,44.162672603268746,43.73785545725808,19.697715603592208,7.184160521707275,6.324555320336759,39,39.646464869338224,nan,nan,0.088180393,-6.98E-06,nan,0.002808848,0.000179758,0.000465684,0.071918872,1.3546244536084643e-05,0.00429113,8.234005062607903e-06,-0.000149986,0.000431441,1.0787661031211797e-05,5.378356958403734e-05,80.47102300513946,137.05382386916236,0.9744861800141743,1375,30007,821567,25205371,27299,601064,16555628,510045938,677961,15007144,409498332,12463111714,0.9090451296898204,0.024259766483676844,0.076698097,0.042945730515473804,0.014269928848486312,0.000836184,0.053412713208237386,0.026297708,0.000366971,0.003218584,0.004773109,0.002023459,0.028964182,0.00956522,0.00491667,0.001053739,0.00546106,0.006432055,0.001439253,0.002502004,0.010178084880940371,0.002222365,0.006721772,0.000418942,0.001271347,0.007607955,0.004743863,0.00110674,0.002211791,0.001750802,3.005589472129941,3.005589472129941,56.336290990933776,56.336290990933776,0.030578610487282276,0.030578610487282276,0.009446109,0.009446109,0.091050537,0.091050537,0.027575778,0.027575778,0.064707272,0.064707272,0.025471097221440177,0.025471097221440177,0.040971847993406384,0.040971847993406384,0.03915751,0.03915751,0.023654337972402573,0.023654337972402573,0.023654337972402573,0.023654337972402573,0.000822827,0.000822827,0.011637848070590406,0.011637848070590406,0.050415536388754845,0.050415536388754845,812.7328887168986,812.7328887168986,264.8428213189076,264.8428213189076,0,0,812.8232727272728,264.85381818181816,0,813,813,265,265,0,0,9
1,7,1337,1677,539,259,500,216,519.1795063575169,237.23784592370978,1337,4.831690603168681e-13,129536.91847419598,-2091.834606,-9.25E-12,15387.916978309666,38052.46735258847,2950681.5225721947,158136.36499626026,11325.033509195937,10575815.997614834,3295621.9549708394,1.0723291733107927,1364,0.5048423367498887,41.25919620291836,1,0.7972570065593322,0.9325494679143363,0.16092989052196377,0.000552381,6.086659767267798e-06,2.5717418614007343e-08,-1.01E-14,-5.96E-10,1.3603165385426659e-15,123.29324688920507,91.87001674,96.88625166357217,-11.50928719,-11.50928719,118.2770119642934,44.41499690675753,44.294469180700204,19.209372712298546,7.077607643410336,6.324555320336759,37.94733192202055,38.33953922282541,nan,nan,0.072465409,-3.20E-05,nan,0.008608293,0.000582176,0.001234605,0.088464482,0.000173265,0.004425065,3.7711817369488335e-05,-0.000658088,0.001553003,6.0461183271046006e-05,0.000171047,23.549611990973716,134.22539674441617,0.9802052785923754,1337,25643,621357,16884137,28395,559990,13824602,380704360,761185,15264090,376130126,10295158464,0.866643262,0.041741902,0.10334484678917097,0.052936277,0.017082547091446392,0.00184486,0.059484097,0.023616937780789275,0.00921531,0.006950288,0.007505316,0.001960899,0.022219027719212324,0.001029079,0.010785345492921343,0.002359872,0.015176859301154333,0.008206276,0.001693827,0.00099278,0.00273321,0.007600168,0.006956175,0.004449699,0.000743797,0.009687025,0.002661648,0.004824882,0.001544657,0.001092065,2.7089118994772434,2.7089118994772434,57.978644074872136,57.978644074872136,0.030160746537148952,0.030160746537148952,0.012557558,0.012557558,0.23221154519672146,0.23221154519672146,0.028713570907711983,0.028713570907711983,0.06980525,0.06980525,0.023352688788596927,0.023352688788596927,0.04336473,0.04336473,0.042337444,0.042337444,0.019164458,0.019164458,0.019164458,0.019164458,0.001950366,0.001950366,0.014412569374442238,0.014412569374442238,0.05541288,0.05541288,519.3061739293317,519.3061739293317,237.04322442445246,237.04322442445246,0,0,519.1795063575169,237.23784592370978,0,517,517,239,239,0,0,7
