,Pixel size ,6.45,Actual pixel size ,0.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,1988.000,3120.000,168.000,508.000,108.000,456.000,134.5573440643863,479.4054325955734,1988.000,0.000,357370.4627766601,538800.9006473465,0.000,-22117.219,-395752.202,-9690041.725,288421.2213279679,-219665.901,29345976.100040168,-52248751.091,1.1676660858954808,2035.000,0.474,50.31103472334378,1.000,0.6371794871794871,0.856,0.1634028729987136,0.000,0.000,3.329291743944703e-06,1.8535200956940067e-11,4.735575878490359e-08,6.69979149025373e-11,183.0257659537358,141.81914556770684,179.76381427397388,11.125361828921212,11.125361828921212,145.08109724746873,54.11480624801102,59.135437767890075,23.08679276123039,8.239760271433227,7.0710678118654755,45.96194077712559,47.63513754659799,nan,nan,0.090,0.003,nan,-0.006,-0.002,-0.001,0.073,-0.001,0.004,0.000,0.002,-0.001,0.000,0.000,-73.659,170.79393923933998,0.9769041769041769,1988.000,52796.000,1759492.000,66247856.000,46530.000,1213596.000,39611170.000,1462541976.000,1377476.000,35327112.000,1111458126.000,39394683000.000,0.7238204789629692,0.080,0.1683115448939168,0.043,0.020824359043929083,0.016,0.045,0.006,0.023319818301756355,0.018,0.020682542324355124,0.005,0.011239646716171135,0.010,0.005,0.006,0.018489560107755425,0.012782369813352786,0.008,0.009,0.006,0.006,0.007,0.001,0.006,0.004,0.006,0.003,0.006,0.001,17.63564920425415,17.63564920425415,423.5313933715224,423.5313933715224,0.19650821387767792,0.19650821387767792,0.015511304140090942,0.015511304140090942,0.3737436380337561,0.3737436380337561,0.22962303459644318,0.22962303459644318,0.24998855590820312,0.24998855590820312,0.1296738912077511,0.1296738912077511,0.21304396044845192,0.21304396044845192,0.23242413997650146,0.23242413997650146,0.077,0.077,0.077,0.077,0.040,0.040,0.043,0.043,0.24400804936885834,0.24400804936885834,134.92071589516675,134.92071589516675,479.3179956493437,479.3179956493437,0.000,0.000,134.5573440643863,479.4054325955734,0.000,134.000,134.000,474.000,474.000,0.000,0.000,23.000
2,10,1986.000,2940.000,239.000,227.000,179.000,178.000,209.22910372608257,199.22155085599195,1986.000,4.405364961712621e-12,391352.75780463236,-38222.007,0.000,12284.19436052368,-961585.343,85904.846,271760.51762336347,53518.17168315172,30760623.707707968,16093325.199226316,1.1829745185908778,2050.000,0.558,50.285720993578614,1.000,0.6755102040816326,0.845,0.16812381418874617,0.001,0.000,2.467111061946927e-07,0.000,0.000,0.000,197.6845508553666,136.20934412348325,197.05576928732748,-6.185,-6.185,136.83812569152238,56.24013525664626,59.53990258641679,21.213203435596427,7.9060624777943085,7.0710678118654755,47.38939456229771,46.68350357434339,nan,nan,0.099,0.000,nan,0.003,-0.005,1.0966800237680674e-05,0.069,0.000,0.004,4.610185841769827e-05,0.005,0.001,0.000,3.2628480878891055e-05,84.19548858254863,171.82337649086287,0.969,1986.000,60035.000,2206157.000,90312413.000,42146.000,1286320.000,46599168.000,1863127624.000,1166164.000,35826990.000,1266591758.000,48863671626.000,0.7076336339340151,0.040,0.1742135918172173,0.047,0.006,0.042,0.043,0.009,0.041,0.014633419157298615,0.010118868963453207,0.006,0.015,0.016,0.001,0.004,0.003,0.013274515891802952,0.005,0.013193469965316378,0.009,0.002,0.015641348982268453,0.005,0.008,0.006,0.003,0.004,0.004,0.003,17.601004749536514,17.601004749536514,358.4784876778722,358.4784876778722,0.12625940144062042,0.12625940144062042,0.050677359104156494,0.050677359104156494,1.9652962792554622,1.9652962792554622,0.22210343182086945,0.22210343182086945,0.24998855590820312,0.24998855590820312,0.12395073767279235,0.12395073767279235,0.18050276318120453,0.18050276318120453,0.18970495462417603,0.18970495462417603,0.087,0.087,0.087,0.087,0.036,0.036,0.053,0.053,0.23283514380455017,0.23283514380455017,207.26627603476922,207.26627603476922,199.3200237937407,199.3200237937407,0.000,0.000,209.22910372608257,199.22155085599195,0.000,202.000,202.000,201.000,201.000,0.000,0.000,10.000
7,7,1920.000,2542.000,862.000,638.000,800.000,597.000,830.5192708333333,617.1927083333334,1920.000,0.000,470655.2869791667,-37406.523,0.000,-79078.130,136426.96960178035,-36123548.835,196522.69791666666,-24833.501,36253245.571676545,-22738377.694,1.1947331051857417,1964.000,0.802,49.443097858968265,1.000,0.7553107789142408,0.837,0.18098361135412144,0.007,8.06428311302525e-06,4.4866449198105874e-07,2.917425049863413e-13,6.831794450899919e-09,0.000,256.1619574759618,91.32657632395137,245.13296196831598,41.18652615017365,41.18652615017365,102.3555718315972,64.02024148357603,63.06346010171025,18.788294228055936,7.699,7.035533905932738,37.31487638998688,38.22597573879864,nan,nan,0.12767341769183124,0.000,nan,-0.021,0.001,-0.005,0.053310193662290215,0.000,0.005,0.000,0.000,-0.002,6.0016480056385956e-05,0.000,-75.009,169.78174593052023,0.9775967413441955,1920.000,58597.000,2258993.000,97633525.000,38770.000,1104154.000,40924800.000,1726886446.000,979394.000,26671954.000,949454712.000,38744979418.000,0.6146894457861485,0.016,0.1842174964034113,0.10156958498992665,0.008,0.004,0.009,0.025023920365582833,0.029759270554283613,0.004,0.003,0.002,0.020,0.026171851458204123,0.008,0.011,0.005,0.005,0.003,0.001,0.008,0.008,0.016297146846631107,0.010445527191821706,0.005,0.000,0.001,0.002,0.002,0.000,1.5275897234678268,1.5275897234678268,31.532422105781734,31.532422105781734,0.012930575758218765,0.012930575758218765,0.003,0.003,0.11576141438235395,0.11576141438235395,0.011839540675282478,0.011839540675282478,0.023778874427080154,0.023778874427080154,0.010391766826311747,0.010391766826311747,0.016423136513427986,0.016423136513427986,0.016259966418147087,0.016259966418147087,0.009,0.009,0.009,0.009,0.001,0.001,0.004,0.004,0.020,0.020,830.6311531712302,830.6311531712302,617.1629922177303,617.1629922177303,0.000,0.000,830.5192708333333,617.1927083333334,0.000,837.000,837.000,615.000,615.000,0.000,0.000,7.000
7,4,1822.000,2808.000,1221.000,493.000,1185.000,415.000,1203.1042810098793,454.4495060373216,1822.000,0.000,131126.18660812295,22556.020356153982,1.6200374375330284e-11,158861.59385290885,-176380.414,25864216.154082816,744010.8545554335,-765788.085,62467669.356817804,-159662598.539,1.6162379924699597,1908.000,0.939,48.164742815751296,1.000,0.6488603988603988,0.619,0.2636205859243098,0.043245243757511626,0.000,0.000,1.6479198563597815e-08,1.725730272037391e-05,0.000,429.60527495677354,50.71143259731899,71.96826926900275,-87.191,-87.191,408.3484382850898,82.90768600864685,80.95677859203639,14.035668847618199,6.069842427614349,5.830951894845301,27.72724292099739,28.48478403564092,nan,nan,0.039,0.000,nan,0.047854432486016396,-0.001,0.004,0.2241209869841327,-0.005,0.010327856261607815,-0.001,-0.007,0.022488074954746785,-0.002,0.002,13.701250830306511,192.36753236814712,0.9549266247379455,1822.000,32986.000,728314.000,17956048.000,71877.000,1460143.000,34307397.000,880849525.000,3579523.000,76572925.000,1851971511.000,48448876111.000,0.3539582622074254,0.024,0.14311685088450415,0.081,0.023077680560453867,0.011,0.042,0.056,0.035144586767924334,0.014021890688281571,0.012432598482591336,0.005,0.016337393588138013,0.016460668512185066,0.023818973132951077,0.019,0.005,0.006,0.006,0.003,0.001,0.003,0.005,0.010362849966743174,0.011397169863423647,0.002,0.002,0.003,0.004,0.002,1.7625573575496674,1.7625573575496674,26.651939377188683,26.651939377188683,0.012276916764676571,0.012276916764676571,0.002,0.002,0.5091485794658734,0.5091485794658734,0.012159114703536034,0.012159114703536034,0.020,0.020,0.010367984456174513,0.010367984456174513,0.015,0.015,0.014412189833819866,0.014412189833819866,0.009,0.009,0.009,0.009,0.001,0.001,0.003,0.003,0.017090171575546265,0.017090171575546265,1203.2137819083016,1203.2137819083016,454.94674021677514,454.94674021677514,0.000,0.000,1203.1042810098793,454.4495060373216,0.000,1206.000,1206.000,467.000,467.000,0.000,0.000,4.000
2,29,1804.000,2583.000,389.000,568.000,326.000,527.000,356.960,547.5221729490022,1804.000,4.348521542851813e-12,377767.12638580933,-340562.345,0.000,30277.59645232817,386405.5620228008,11908710.356432624,185128.11308203987,214198.0533724021,23850317.404606737,61530226.28068624,1.214426961711634,1861.000,0.727,47.92623643373464,1.000,0.6984126984126984,0.823,0.173,0.004,0.000,3.2432327913692773e-06,0.000,0.000,0.000,211.98107136680807,100.04511459097981,209.40528070166818,-16.784,-16.784,102.6209052561197,58.238279008474564,62.20128616033595,20.591,7.594368059338613,6.708203932499369,40.000,40.00902190076229,nan,nan,0.11607831524482713,-0.002,nan,0.009,0.003,0.002,0.057,0.002,0.004,0.000,-0.001,0.001,0.000,0.000,81.275,165.92388155425118,0.969,1804.000,55852.000,2106950.000,88282204.000,37022.000,1176482.000,45500392.000,1946606510.000,944900.000,30711110.000,1194735456.000,51102870098.000,0.594,0.038,0.20584223356824805,0.066,0.022985956320505534,0.007,0.019179074092713726,0.020575771282046015,0.026949796885379535,0.015016767068859217,0.006,0.005,0.029280402968783776,0.017068457056550364,0.005,0.016,0.016,0.005,0.006,0.002,0.008,0.008,0.010091142990004924,0.001,0.011,0.008,0.001,0.002,0.002,0.002,15.936199210584164,15.936199210584164,347.2067449167371,347.2067449167371,0.14555859565734863,0.14555859565734863,0.033,0.033,1.1559982443243462,1.1559982443243462,0.15653491020202637,0.15653491020202637,0.24998855590820312,0.24998855590820312,0.11464891518405873,0.11464891518405873,0.192,0.192,0.211,0.211,0.074,0.074,0.074,0.074,0.020829256722337226,0.020829256722337226,0.050,0.050,0.23746588826179504,0.23746588826179504,356.54670844243674,356.54670844243674,546.4426134507249,546.4426134507249,0.000,0.000,356.960,547.5221729490022,0.000,357.000,357.000,542.000,542.000,0.000,0.000,29.000
8,7,1754.000,2379.000,861.000,637.000,800.000,598.000,830.0062713797035,617.249,1754.000,4.149569576838985e-12,419184.9310148233,14336.395962184673,0.000,-78090.734,112942.69336093118,-34120151.781,158111.62143671614,-41577.498,29192721.654304605,-19612415.967,1.2257237954973934,1794.000,0.831,47.25740324505225,1.000,0.7372845733501471,0.816,0.18764620513969033,0.010,9.12981677442272e-06,5.126279285384322e-07,0.000,0.000,0.000,251.28849193855234,77.843,238.98798803581712,44.521513296209115,44.521513296209115,90.14345577919961,63.40832651171956,62.097,17.08800749063506,7.2034456866966385,6.708203932499369,33.83637096380166,35.29146114888742,nan,nan,0.13625312886876692,0.000,nan,-0.025,0.001,-0.006,0.051,0.000,0.005,0.000,0.000,-0.003,7.373311376705487e-05,-0.001,-74.555,164.36753236814715,0.9777034559643255,1754.000,52631.000,1998445.000,85136573.000,33762.000,934981.000,33893737.000,1403871355.000,807982.000,21196679.000,733430651.000,29268962765.000,0.5791654983053619,0.014017323993610725,0.1830065367870388,0.1039170193802035,0.009,0.003,0.004,0.034,0.033068418927267945,0.002,0.002,0.002,0.016558767437452472,0.021044769396996756,0.004,0.012803551619323427,0.006,0.005,0.002,0.001,0.012153001347970767,0.011687832203319244,0.017880459131049412,0.009,0.005,0.002,0.003,0.002,0.001,0.001,12.250316549092531,12.250316549092531,269.97241123765707,269.97241123765707,0.13761133700609207,0.13761133700609207,0.018,0.018,0.1497595641824627,0.1497595641824627,0.1462329477071762,0.1462329477071762,0.19420866668224335,0.19420866668224335,0.086,0.086,0.15391813639547153,0.15391813639547153,0.16528527438640594,0.16528527438640594,0.046,0.046,0.046,0.046,0.024828158527630588,0.024828158527630588,0.034719391421667606,0.034719391421667606,0.18116489797830582,0.18116489797830582,830.0777465430468,830.0777465430468,617.1169721481227,617.1169721481227,0.000,0.000,830.0062713797035,617.249,0.000,838.000,838.000,616.000,616.000,0.000,0.000,7.000
8,1,1753.000,2288.000,620.000,98.000,576.000,46.000,597.0598973188819,72.207,1753.000,0.000,212218.7107815174,107764.62791550688,1.1723955140041653e-13,-47620.683,261924.57409822036,-11477048.796,296361.24586423265,-270501.081,26219765.885798562,-56531437.541,1.1266394880731612,1792.000,0.632,47.24393000080264,1.000,0.7661713286713286,0.888,0.16549901306691586,0.002,0.000,1.6417107185887961e-06,0.000,0.000,2.1759670014117047e-11,181.30806751159113,108.8117023947124,121.06030278466483,27.165249760088567,27.165249760088567,169.0594671216387,53.86027367351059,53.85164807134504,20.615528128088304,7.794590255249437,7.000,41.362,41.72513916472177,nan,nan,0.069,0.001,nan,-0.015,0.002,-0.002,0.096,-0.002,0.005,0.000,-0.002,-0.003,0.000,0.000,-24.270,157.53910524340094,0.9782366071428571,1753.000,36918.000,989708.000,29889522.000,45940.000,919871.000,24192937.000,725009045.000,1500288.000,28829467.000,734580341.000,21480615001.000,0.7696513523864622,0.059175511828666705,0.14457642600262927,0.073,0.008,0.014,0.049,0.010,0.022,0.027,0.012698142075646802,0.006,0.004,0.011687577243228369,0.014136277664197807,0.006,0.010404093348383513,0.006,0.001,0.003,0.002,0.005,0.005,0.010,0.002,0.009,0.008,0.004,0.004,0.002,9.075783967971802,9.075783967971802,284.0676534511149,284.0676534511149,0.10875116474926472,0.10875116474926472,0.054,0.054,0.46838328028702486,0.46838328028702486,0.12085928022861481,0.12085928022861481,0.239,0.239,0.067,0.067,0.16204657926475466,0.16204657926475466,0.16969788819551468,0.16969788819551468,0.041949234902858734,0.041949234902858734,0.041949234902858734,0.041949234902858734,0.017005071151958286,0.017005071151958286,0.060,0.060,0.2211766578257084,0.2211766578257084,597.0033598027627,597.0033598027627,71.74154463769233,71.74154463769233,0.000,0.000,597.0598973188819,72.207,0.000,602.000,602.000,62.000,62.000,0.000,0.000,1.000
2,28,1727.000,2800.000,1283.000,566.000,1233.000,510.000,1255.6189924724956,536.1291256514187,1727.000,3.289812866569264e-12,211443.2970469021,-84420.017,1.1951328815484885e-11,64809.96467863345,312700.0431482824,16338390.245263115,299376.2049797335,385717.30095734267,25331211.10677735,72070181.99415374,1.231482607097881,1811.000,0.685,46.89226688653073,1.000,0.6167857142857143,0.812,0.17127059016916032,0.003,0.000,7.056176580576121e-06,1.0007789774656263e-10,8.588338701894374e-08,0.000,193.24010051396294,102.5442087081769,122.43387205958429,-37.527,-37.527,173.35043716255555,55.60433084053262,56.753854494650845,19.416,7.345273076535114,6.4031242374328485,40.39858866629988,40.50564577106296,nan,nan,0.071,-0.001,nan,0.021729869073740256,0.003,0.003,0.10037662835121922,0.003,0.005,0.000,-0.001,0.004,0.000,0.000,27.92370520246016,163.48023074035524,0.9536167863059083,1727.000,39063.000,1095009.000,34248849.000,45125.000,1085492.000,31856200.000,1031923742.000,1478453.000,37213690.000,1113099274.000,36391234432.000,0.6826714355037646,0.034,0.178,0.078,0.010858564552517337,0.025,0.036,0.017,0.014424290769053156,0.007,0.020,0.002,0.011857718575470903,0.027,0.010,0.012,0.007,0.004,0.009,0.009,0.002,0.004,0.003,0.002,0.007,0.004,0.011150834318409377,0.006,0.009,0.004,17.450597189366817,17.450597189366817,362.4128672629595,362.4128672629595,0.19414875656366348,0.19414875656366348,0.010122418403625488,0.010122418403625488,0.5056153882779747,0.5056153882779747,0.24446015059947968,0.24446015059947968,0.24994458258152008,0.24994458258152008,0.13220149385883953,0.13220149385883953,0.2098511101696349,0.2098511101696349,0.23430099338293076,0.23430099338293076,0.066,0.066,0.066,0.066,0.052,0.052,0.048734752424938944,0.048734752424938944,0.24214750155806541,0.24214750155806541,1255.231810499588,1255.231810499588,535.8039533267679,535.8039533267679,0.000,0.000,1255.6189924724956,536.1291256514187,0.000,1250.000,1250.000,534.000,534.000,0.000,0.000,28.000
2,38,1690.000,2262.000,271.000,658.000,213.000,619.000,242.80532544378698,636.4224852071006,1690.000,0.000,373342.95207100577,-303267.411,1.7053025658242404e-12,4167.9976331361095,-1215327.128,2427439.7244142243,159378.3455621301,131606.798,29927615.714261398,35392492.250514366,1.2941268550620715,1799.000,0.757,46.38722701997205,1.000,0.7471264367816092,0.773,0.18652053416656836,0.006,0.001,5.8643675466516664e-05,0.000,0.000,6.053651239375085e-09,220.961,94.25868899127356,220.9129893911277,-2.466,-2.466,94.30671335037287,59.459029760025786,57.42821606144492,17.08800749063506,6.802394935178826,6.324555320336759,37.73118836663478,38.834765659913245,nan,nan,0.1307177452018507,-0.003,nan,0.001,-0.010,0.001,0.056,0.001,0.006,0.000,0.003,0.000,-0.001,0.000,88.88445121201931,165.78174593052023,0.9394107837687604,1690.000,50371.000,1874667.000,77827009.000,29444.000,881756.000,31694488.000,1260805706.000,672366.000,20316928.000,714709188.000,27591020662.000,0.6466608737784622,0.16597113757129117,0.071,0.060,0.042,0.008,0.008,0.032,0.033938351048259215,0.008,0.005,0.004,0.024,0.013110141766526761,0.008,0.011929655369076725,0.005,0.008,0.010055520156150138,0.007,0.001,0.006,0.002,0.001,0.006,0.005,0.005,0.010,0.005,0.004,16.177389156073332,16.177389156073332,347.2697479762137,347.2697479762137,0.18295353651046753,0.18295353651046753,0.015364468097686768,0.015364468097686768,0.21467338809188202,0.21467338809188202,0.19089683890342712,0.19089683890342712,0.24874189496040344,0.24874189496040344,0.1131285954970163,0.1131285954970163,0.20548505797409095,0.20548505797409095,0.22851698100566864,0.22851698100566864,0.056347139179706573,0.056347139179706573,0.056347139179706573,0.056347139179706573,0.034,0.034,0.048,0.048,0.24059195816516876,0.24059195816516876,242.6575716995045,242.6575716995045,636.578,636.578,0.000,0.000,242.80532544378698,636.4224852071006,0.000,244.000,244.000,640.000,640.000,0.000,0.000,38.000
6,2,1626.000,2067.000,132.000,652.000,93.000,599.000,112.02952029520296,624.640,1626.000,4.916955731459893e-12,153670.58302583027,22324.755245706896,0.000,-17618.701,-46773.376,-3402551.263,290472.8093480936,-33724.412,19166635.08544357,-3224625.054,1.137698577072928,1670.000,0.695,45.500,1.000,0.7866473149492017,0.879,0.16798949435371546,0.003,6.14934186633932e-06,2.0298856341372344e-07,2.2067089910592315e-13,1.0567505479201854e-08,5.2321418972355185e-14,180.01566815659675,93.13524966254461,94.50835364442206,10.835609536907187,10.835609536907187,178.6425641747193,53.66796708005202,52.773099207835045,19.026297590440446,7.467500197661639,6.708203932499369,37.83059404970858,38.603,nan,nan,0.058,0.000,nan,-0.007,0.000,-0.001,0.10986627563020868,0.000,0.004,0.000,0.001,-0.001,0.000,0.000,-7.222,152.46803743153544,0.9736526946107784,1626.000,30942.000,742482.000,19999956.000,41690.000,775722.000,18319622.000,487577832.000,1359388.000,24931304.000,574385884.000,14910835862.000,0.7433707359925942,0.017,0.15934632977217025,0.093,0.003,0.007,0.045,0.010,0.018507396626567685,0.006,0.005,0.002,0.012374691198187007,0.023575651353803073,0.018810153044056387,0.004,0.002,0.004,0.004,0.000,0.010209176867186347,0.011,0.001,0.010313602729562535,0.001,0.003,0.004,0.003,0.002,0.000,0.703,0.703,12.78273773798719,12.78273773798719,0.006,0.006,0.002,0.002,0.1737887294211022,0.1737887294211022,0.006,0.006,0.011683376505970955,0.011683376505970955,0.005,0.005,0.008,0.008,0.008,0.008,0.004,0.004,0.004,0.004,0.000,0.000,0.002,0.002,0.009,0.009,111.95378805114879,111.95378805114879,624.7960261828057,624.7960261828057,0.000,0.000,112.02952029520296,624.640,0.000,113.000,113.000,630.000,630.000,0.000,0.000,2.000
2,4,1616.000,2436.000,1041.000,165.000,983.000,123.000,1008.6089108910891,145.43935643564356,1616.000,0.000,368182.83168316825,1321925.5515145548,2.9984903449076228e-12,98892.673,629960.6033477115,38203643.882,159340.05693069307,-265015.106,31591902.678702783,55329770.81245139,1.3629688475922195,1758.000,0.840,45.36028113109555,1.000,0.6633825944170771,0.734,0.20200336081245915,0.012131665362062696,0.001,0.000,2.9482476875453833e-08,1.0238723463229448e-05,0.000,252.21493778740125,74.22249328553265,227.8359106950298,-61.196,-61.196,98.60152037790411,63.525105309620855,59.23681287847955,17.000,6.445316141923015,6.000,36.872,34.460990881988906,nan,nan,0.14098756849939967,0.012592257790728935,nan,0.037868787859081945,0.006,0.009,0.061,-0.003,0.007,0.000,-0.004,0.005,0.000,0.001,68.27882940892113,166.36753236814712,0.919,1616.000,41384.000,1427982.000,56748512.000,36262.000,1027523.000,37738025.000,1554567833.000,973036.000,29091553.000,1097125971.000,45829828783.000,0.5850104438566837,0.065,0.13624460174901848,0.11973789128435154,0.025,0.018387636657018473,0.010,0.035,0.023,0.004,0.023772677435579172,0.013650694232172411,0.006,0.010931398789884089,0.015,0.007,0.004,0.010405845563221149,0.011293151871259201,0.007,0.005,0.004,0.008,0.008,0.003,0.007,0.005,0.009,0.004,0.003,19.472047977149487,19.472047977149487,312.40696350485086,312.40696350485086,0.1508224457502365,0.1508224457502365,0.026,0.026,1.009888616580514,1.009888616580514,0.20422206819057465,0.20422206819057465,0.24708279967308044,0.24708279967308044,0.13522255539687145,0.13522255539687145,0.19332114078270474,0.19332114078270474,0.21188732981681824,0.21188732981681824,0.085,0.085,0.085,0.085,0.030242373036461923,0.030242373036461923,0.044895487335450894,0.044895487335450894,0.23209820687770844,0.23209820687770844,1007.8776496615013,1007.8776496615013,144.74284223478278,144.74284223478278,0.000,0.000,1008.6089108910891,145.43935643564356,0.000,997.000,997.000,139.000,139.000,0.000,0.000,4.000
8,4,1614.000,2584.000,1220.000,492.000,1186.000,416.000,1203.1276332094176,455.092,1614.000,0.000,100027.70755885998,20126.07217208809,0.000,134395.1102850063,-133617.275,19275670.127144985,631570.4287484509,-696402.523,48180845.56461472,-126131359.425,1.7232685572457545,1706.000,0.947,45.332,1.000,0.6246130030959752,0.580,0.28084424556018933,0.052,0.000,0.000,6.214156458869513e-08,4.186427994505261e-05,0.000,411.1639282792142,42.11868405493131,61.975035662242846,-83.268,-83.268,391.30757667190267,81.10871009002318,79.05694150420949,13.000,5.544,5.000,25.48184303233038,25.959563649624407,nan,nan,0.038,0.000,nan,0.051591292380105874,-0.001,0.005,0.2424458343692086,-0.007,0.011459451380752588,-0.001,-0.012,0.026453664844553613,-0.002,0.002,13.412392629058209,186.95331880577407,0.9460726846424384,1614.000,27644.000,573504.000,13269368.000,63094.000,1215046.000,26889368.000,649408912.000,3098022.000,62872848.000,1435495994.000,35405244174.000,0.3288013800324084,0.018936568696120037,0.13584902864867937,0.078,0.014899409089763617,0.006,0.044,0.057,0.035,0.010,0.007,0.002,0.020568372183421238,0.021,0.026,0.019024791055804294,0.005,0.005,0.004,0.000,0.004,0.006,0.007,0.012527189754085495,0.012,0.001,0.002,0.004,0.003,0.001,13.033456388860941,13.033456388860941,218.17117996886373,218.17117996886373,0.10690675675868988,0.10690675675868988,0.030,0.030,0.734,0.734,0.10576635599136353,0.10576635599136353,0.18612591922283173,0.18612591922283173,0.079,0.079,0.1351742131157768,0.1351742131157768,0.13966940343379974,0.13966940343379974,0.044,0.044,0.044,0.044,0.017311887682105405,0.017311887682105405,0.035250257058059335,0.035250257058059335,0.16719486564397812,0.16719486564397812,1203.1861221479205,1203.1861221479205,455.82315887192135,455.82315887192135,0.000,0.000,1203.1276332094176,455.092,0.000,1203.000,1203.000,464.000,464.000,0.000,0.000,4.000
6,1,1588.000,1989.000,542.000,482.000,503.000,431.000,522.0327455919396,455.6410579345088,1588.000,0.000,153614.29722921917,9507.370962317698,9.336531547887716e-12,22780.664987405526,-65562.688,4539500.642718045,265825.4030226699,-37437.432,17807223.611122027,-7147239.901,1.1046013593087662,1621.000,0.669,44.96559125642004,1.000,0.7983911513323279,0.905,0.1663292151193337,0.002,1.0226580048657303e-05,1.9941968182729785e-07,0.000,0.000,2.843421802502426e-13,170.198,93.93312978770393,96.73444409900452,-14.346,-14.346,167.3963495104974,52.18393067936496,51.66236541235796,19.416,7.478458797143097,6.708203932499369,38.000,38.76764213365655,nan,nan,0.060915896787786215,9.460937957250242e-05,nan,0.009,-0.001,0.001,0.10541331833154749,0.000,0.004,0.000,0.001,0.002,0.000,0.000,11.04936985685267,148.46803743153546,0.9796421961752005,1588.000,30224.000,728860.000,19729118.000,39130.000,767532.000,18761476.000,511698900.000,1230030.000,24496090.000,594730934.000,16040113366.000,0.7565971966841396,0.018839202016484008,0.15781529154083318,0.085,0.004,0.003,0.053,0.011679632458715797,0.016856424730449543,0.009,0.005,0.003,0.006,0.022165508617827664,0.017,0.003,0.002,0.003,0.001,0.002,0.011073041768124278,0.014833852265278053,0.000,0.008,0.001,0.005,0.005,0.003,0.001,0.001,0.6421687467955053,0.6421687467955053,13.226542136631906,13.226542136631906,0.006,0.006,0.002,0.002,0.2665069460250695,0.2665069460250695,0.006,0.006,0.014,0.014,0.005,0.005,0.008,0.008,0.008,0.008,0.004,0.004,0.004,0.004,0.000,0.000,0.003,0.003,0.010391338728368282,0.010391338728368282,522.2924250818731,522.2924250818731,455.58112034373755,455.58112034373755,0.000,0.000,522.0327455919396,455.6410579345088,0.000,522.000,522.000,454.000,454.000,0.000,0.000,1.000
3,1,1582.000,2021.000,91.000,65.000,48.000,18.000,69.019,41.04677623261694,1582.000,5.968558980384842e-13,183537.43109987353,-1891.458,5.6985527407960035e-12,-9322.403,-17072.648,-2264223.616,216598.5385587864,4095.636969957668,16698866.45691738,2563259.1791760214,1.0826974296639589,1618.000,0.416,44.88056327377173,1.000,0.7827808015833746,0.924,0.1598801824167027,0.000,5.251915732558244e-07,1.0922068643440502e-09,0.000,0.000,0.000,138.4614636933887,114.46898488983496,116.0160752843701,5.8927960094680785,5.8927960094680785,136.91437329885358,47.06785972502063,46.69047011971501,21.37755832643195,7.693484091716931,6.708203932499369,42.000,42.79607176175588,nan,nan,0.073,0.000,nan,-0.004,0.000,-0.001,0.087,4.1143881138557133e-05,0.004,1.6276830622477793e-05,0.000,-0.001,0.000,0.000,-14.710,146.71067811865476,0.9777503090234858,1582.000,33252.000,882460.000,26262036.000,36460.000,757029.000,19928891.000,589558671.000,1056884.000,21788999.000,562434901.000,16297999097.000,0.9204781335285357,0.008,0.069,0.039,0.005,0.003,0.051915623547823656,0.027143019812155528,0.003,0.002,0.001,0.004,0.032,0.013614694760593168,0.006,0.001,0.002,0.002,0.003,0.002,0.013842138076691343,0.003,0.008,0.002,0.001,0.002,0.003,0.002,0.002,0.001,5.093471135944128,5.093471135944128,119.76581167429686,119.76581167429686,0.049,0.049,0.020443901419639587,0.020443901419639587,0.047,0.047,0.044,0.044,0.14261822402477264,0.14261822402477264,0.040424374094794664,0.040424374094794664,0.076,0.076,0.065,0.065,0.038,0.038,0.038,0.038,0.001,0.001,0.031,0.031,0.099,0.099,69.02797390116724,69.02797390116724,41.000315967983056,41.000315967983056,0.000,0.000,69.019,41.04677623261694,0.000,68.000,68.000,41.000,41.000,0.000,0.000,1.000
